d,n,lamb,pp_train_mean,pp_train_std,pp_test_mean,pp_test_std,jorg_train_mean,jorg_train_std,jorg_test_mean,jorg_test_std
20,100,140.0,0.1015796845802926,0.013713893309525023,0.10522482746787327,0.01324054919203955,0.10216929087154403,0.015180956448683261,0.10576549220589732,0.014721558986311806
20,100,200.0,0.10178794133858425,0.009391457717484272,0.10544125259882162,0.00909149926092891,0.10173075750872347,0.010316413340214473,0.10535945926561079,0.010008809193910381
20,100,500.0,0.10216673203081067,0.003594064897448651,0.1058043340707357,0.0034777284433062106,0.10214796865193612,0.003981312072140028,0.10578505300969186,0.0038367888926366467
20,100,1000.0,0.10241115829056843,0.0017523013923289317,0.10603711850772715,0.0016966886499950938,0.10237867879344162,0.0019299847463961086,0.10600584463873881,0.0018656814239629454
20,100,1500.0,0.10248425559129423,0.0011667378335694983,0.10610872297299806,0.0011289143735562395,0.1024917003398191,0.0012828569229096146,0.10611264365770448,0.0012345603768529776
20,100,2000.0,0.10254075350098442,0.0008661948129159957,0.10616098185635328,0.0008379811517455118,0.10253389703155949,0.000961335611038395,0.10615505818561304,0.0009324241370740545
20,100,4000.0,0.10262329940669122,0.00043207207905193376,0.10623934094271813,0.0004162843461343241,0.10262273207137855,0.0004767159175398903,0.10623827728092876,0.0004598470349513526
20,200,0.2,61.55076763543007,32.44176663660358,63.507825490794936,33.660290801215496,67.03984991772354,34.957766312203624,69.34387674059448,36.32041075991448
20,200,0.4,22.445484931439942,11.583298179394294,23.188961329545226,12.038914560702775,24.704925549836997,12.793042374259567,25.49643565980734,13.314138238861675
20,200,1.0,6.022627239263281,3.1011044410389754,6.206414857373312,3.2199723157118467,6.70339726916425,3.433194521929934,6.922056159356181,3.570525794149883
20,200,2.0,2.3031857902074533,1.1950712128295458,2.376635386978712,1.24100069575667,2.5661297465948953,1.3540316596071358,2.6490586168137664,1.407419664678818
20,200,6.0,0.5268765802376414,0.26725667482967524,0.5454054712072489,0.277696312667134,0.5842385730291466,0.304114272471757,0.6034093151751236,0.3165567763132117
20,200,10.0,0.28145169491292754,0.1397561692599061,0.29430469206798426,0.14697464839525412,0.3079522204982659,0.15671646183127058,0.32144024957284967,0.16393141600792038
20,200,20.0,0.14477783006172917,0.062072171746497526,0.15767850844288592,0.068098187470842,0.15447013688857028,0.06936205895118389,0.1673210979609295,0.07553967090431582
20,200,60.0,0.107241428682338,0.01876221240142585,0.12492415449716143,0.020469003359384855,0.10700500037859934,0.020650888921518683,0.12455221497367397,0.022605060879540912
20,200,100.0,0.10778741940861,0.0104937945756165,0.1258990910407878,0.011321992109421928,0.10792824661582283,0.011509191579850519,0.126021626840641,0.012451602295873783
20,200,140.0,0.10848600847723892,0.007223593648581531,0.12672175726864815,0.007766631435767545,0.10861517581488776,0.008053934846237922,0.1268167412559234,0.008667720548268839
20,200,200.0,0.10916066100295896,0.004899458941407499,0.1274511528111634,0.005260928546176864,0.10914049314300057,0.005407795302359646,0.12741542237881226,0.005825154793606039
20,200,500.0,0.11020247364871216,0.001858371100717069,0.1285750484295957,0.00199227711252185,0.11021168857843332,0.002072262323507248,0.12858401972742953,0.0022240581096295486
20,200,1000.0,0.1105684732923899,0.0009194057017628349,0.1289674255940347,0.0009866580481392266,0.11056877017091944,0.0010058982918334082,0.12896591761323825,0.0010762805096065965
20,200,1500.0,0.11070506944787989,0.0006053483620441995,0.1291139122807462,0.0006478223812214033,0.11069908472233662,0.0006730730165907435,0.12910738263447308,0.0007213414864561769
20,200,2000.0,0.11076292171840454,0.0004556124261443417,0.12917467578760466,0.00048776415156209313,0.1107640998370753,0.0005073841530505391,0.12917619471503605,0.000541664075287332
20,200,4000.0,0.11085939576356664,0.00022578891463074434,0.129276930780881,0.00024246335625572883,0.11085799579284748,0.00024982993066764145,0.12927520189627986,0.000267026545380083
30,10,0.3,1265.2291539433209,677.3014564981987,1241.69795037967,833.2632182114796,1396.426636006648,795.8116519727015,1365.1062259448915,956.0460997186111
30,10,1.5,124.0616946693844,65.46373596169165,121.2248478693712,80.9279407158493,137.38788645573422,77.32178403763132,135.28007394855464,93.5750959145368
30,10,3.0,47.883667232974865,25.7827938335496,47.327127085192195,31.729879115698626,52.66398244521592,30.051185197607506,51.691056691239794,36.41243975439343
30,10,9.0,10.696631504459967,5.720857470043066,10.514760394785183,6.977464835694003,11.895101464236326,6.8888648551807705,11.680091568231129,8.259998174236035
30,10,15.0,5.512682921810486,2.9356770084162744,5.441174677686392,3.614046319675878,6.067910137684121,3.465975116154658,5.964305150400284,4.194976390081678
30,10,30.0,2.3040162739264423,1.2290320473037306,2.249018177251566,1.5276039896499822,2.547082144199977,1.468975177171951,2.49291256055581,1.7672581182981566
30,10,90.0,0.5401485938321865,0.29152905235400944,0.5378065285999558,0.3599986576011077,0.5909764408049767,0.3366642800492758,0.5886614264828324,0.41033983376975336
30,10,150.0,0.3376483311305893,0.18166018094678743,0.3508376621762636,0.2269719218629642,0.3627710938258653,0.20035919062763952,0.3700318629729733,0.24665805122704082
30,10,210.0,0.2733786292267153,0.13707783361368592,0.29225687997050454,0.1711721578682074,0.28738059315450365,0.150837711566515,0.3050037583717431,0.18743474226181592
30,10,300.0,0.2456596010780804,0.10694479861959003,0.27310882350137117,0.13205731278828148,0.2513234192896064,0.11566316426045677,0.2777635706354881,0.14258077890628698
30,10,750.0,0.23032846797363496,0.045863515894122485,0.2665181345765559,0.0535600338877778,0.22974268412356136,0.05126868649628363,0.2660232144950975,0.05955552414638848
30,10,1500.0,0.2296710556815843,0.02253272098159474,0.26713046357518816,0.026080283496407456,0.23000751734742153,0.02516626063784997,0.2675379683565851,0.029152441965761205
30,10,2250.0,0.23016764216904545,0.015167645464790205,0.2677496013345343,0.017470007016525554,0.23007307448508446,0.016607124248124428,0.26771365641560574,0.01932997669653687
30,10,3000.0,0.2300039339122151,0.011119343826852139,0.26768531314372224,0.01289822808669949,0.23010631611943472,0.012479244024223313,0.2678443766546036,0.014466634752927757
30,50,0.3,299.17510398790733,152.30615656040354,307.94519502220254,164.81083267221663,336.9544655098213,175.67255244341544,345.15423944646136,189.22645225905367
30,50,0.6,109.99643070146008,56.2241689912053,112.91052906435642,60.898092481312275,125.66310630739622,64.35721737933214,129.11635866714659,69.83367981045514
30,50,1.5,29.780504877361167,15.032361150230981,30.62032827524591,16.31110949170929,33.92925692233176,17.884329457957396,34.8448559782813,19.319731275290994
30,50,3.0,11.288201110055466,5.651307932430384,11.565562683808052,6.139767918821826,12.868448365692066,6.764284734903699,13.216617972717167,7.304514399842785
30,50,9.0,2.5489679151675126,1.2820153343400313,2.6220139578174053,1.401215749805316,2.8988799110632235,1.4904938066525784,2.9738465169471313,1.6240866722402683
30,50,15.0,1.3157149049459345,0.6546018731317744,1.349294898193115,0.7088647962620788,1.4934899857032033,0.767627059721663,1.5335755962072701,0.8303007247119844
30,50,30.0,0.5548343768898665,0.27787459357917577,0.5725944685466482,0.30050633904586943,0.6328591971429234,0.32609764979959965,0.652568692876311,0.3542228288841848
30,50,90.0,0.18264653913267234,0.08596884141599509,0.1968048251394912,0.09220602920940515,0.19295130694826426,0.09522459206923793,0.2068409725169483,0.10203913715429878
30,50,150.0,0.16041046092344421,0.054766235515332634,0.1761242769572014,0.05789648274227902,0.16338054763475546,0.06095104556745639,0.1787740079641512,0.06438855958119297
30,50,210.0,0.15886897309684372,0.03988603252014135,0.1749016195491159,0.0418588869839198,0.1601184021382659,0.0446158705183155,0.17617219869409356,0.046848337597999314
30,50,300.0,0.1585021436992194,0.027516388329223682,0.1745937587505214,0.02868250859708271,0.15875078283329302,0.031288893211505256,0.17495421097155062,0.03276969869351762
30,50,750.0,0.1595622180111869,0.010472056310054401,0.17586206660903553,0.010904298653166389,0.15980694506607765,0.011902648056495916,0.1760590103458919,0.012394779782920461
30,50,1500.0,0.16036941619437953,0.005211426574804621,0.17666603879752704,0.005436635493438747,0.16023301197292686,0.005854599863967325,0.1765260212962722,0.006122072304876284
30,50,2250.0,0.16058803791277745,0.0034614389166695153,0.1768845151889334,0.0036057831050371617,0.1605899489507724,0.0038913590343448764,0.17691512366957632,0.00404793471753119
30,50,3000.0,0.16066554287739016,0.002577062806828033,0.17697152525700616,0.002698668041065301,0.16073392898006156,0.0028939842903586495,0.17704349077502812,0.003015680970140585
30,50,6000.0,0.16091149356692014,0.0012775605112910792,0.17721748747259658,0.001333917933756859,0.1608762885016908,0.0014524270163302033,0.17718285886431095,0.0015125453044650245
30,100,0.3,152.56046557782875,77.25265416897521,155.29633698334578,80.70531058852276,170.5478888417271,87.23346312186003,173.63157077408758,91.04552837238685
30,100,0.6,55.992581784178526,28.482073929035526,56.85791420055007,29.641551204014988,63.29265894173337,32.56504836659155,64.28354211586236,34.02180905559046
30,100,1.5,15.19532220498749,7.672754344024022,15.432846167419042,7.998240998538051,17.10524207454009,8.769027698826708,17.385167097912483,9.126748013981551
30,100,3.0,5.750559930743211,2.8692237799675238,5.853762142476487,3.0028819225301633,6.475381757153038,3.2802384419184802,6.581768660835312,3.4262246816508024
30,100,9.0,1.300295565013562,0.6574604324469295,1.324228955037556,0.686177934748634,1.4716032055285413,0.7515684340637682,1.4972124831942566,0.7839575036630554
30,100,15.0,0.6677182269556357,0.3342335464263524,0.6812316354636146,0.35013270024530024,0.7579557349896642,0.38830229382077175,0.7728001130542509,0.40591694422127617
30,100,30.0,0.28573280981473925,0.14126381044692812,0.295030320548762,0.14893325654519407,0.3217923577313662,0.1627778384238255,0.3312168865790784,0.17165048153078533
30,100,90.0,0.10981909329010718,0.04251890636391483,0.1263534675565853,0.04594272275549725,0.11439374587871223,0.04665061948322886,0.13036042789058175,0.05049069687132691
30,100,150.0,0.10044860258709505,0.026176489632023524,0.11878386133170522,0.027588449892060718,0.10155564188894288,0.029248088527137752,0.11972245487148664,0.030968017200780833
30,100,210.0,0.09941930342373123,0.018740133226715375,0.11817076084863795,0.019476160004582126,0.1002480613184725,0.02076323430110218,0.11889592460849753,0.021692738065345826
30,100,300.0,0.09952999646676004,0.012828118754759022,0.11843778441361831,0.01328527850386392,0.09968910203537117,0.014325012785535959,0.11854593010929022,0.014825763350226914
30,100,750.0,0.0999329911640743,0.004849036524862346,0.11892750418434417,0.005011847472899954,0.09988963491730637,0.005564913098410944,0.11889309820817139,0.005748118113615895
30,100,1500.0,0.10011145675147842,0.0024318835138939393,0.1191331797208947,0.0025047163551336587,0.10009128243919772,0.0027519951319925386,0.11910381827750338,0.00283711606585253
30,100,2250.0,0.10024493952543975,0.0016047212675266342,0.11926571328138,0.0016553637522335966,0.10022408511387733,0.0018340985655959953,0.11924338655220941,0.0018891535602962503
30,100,3000.0,0.10029290051760995,0.0011931135674721975,0.11931600894472934,0.0012284553289778177,0.10028223646477036,0.0013308686790066708,0.11930248754308286,0.0013716350574414142
30,100,6000.0,0.10037674991943507,0.0005922397319019571,0.11940095607561407,0.0006102898644521206,0.10036609416521992,0.0006827132998538476,0.11938924779120548,0.0007026579727680959
30,200,0.3,74.99643043993878,37.07660777018348,76.12815374644788,39.34864580882681,83.31080132580144,41.28392706708731,84.52479775992059,43.818093950113415
30,200,0.6,27.299909902976278,13.423411544906,27.670572567398,14.240023828696893,30.58127581887123,15.340231215735484,30.996516803008877,16.24107837600737
30,200,1.5,7.4069872299637325,3.635525693519856,7.508865169628615,3.8524643458437815,8.21612169670756,4.0583311482045055,8.34189390570255,4.2976868101886305
